code,description_short,description_long,is_billable,status,valid_from
MA119,Provider level adjustment for late claim filing applies to this claim,Provider level adjustment for late claim filing applies to this claim.,,deprecated,1997-01-01T00:00:00Z
MA12,You have not established that you have the right under the law to bill for servi,You have not established that you have the right under the law to bill for services furnished by the person(s) that furnished this (these) service(s).,,active,1997-01-01T00:00:00Z
MA120,Missing/incomplete/invalid CLIA certification number,Missing/incomplete/invalid CLIA certification number.,,active,1997-01-01T00:00:00Z
MA121,Missing/incomplete/invalid x-ray date,Missing/incomplete/invalid x-ray date.,,active,1997-01-01T00:00:00Z
MA122,Missing/incomplete/invalid initial treatment date,Missing/incomplete/invalid initial treatment date.,,active,1997-01-01T00:00:00Z
MA123,"Your center was not selected to participate in this study, therefore, we cannot pay for these services","Your center was not selected to participate in this study, therefore, we cannot pay for these services.",,active,1997-01-01T00:00:00Z
MA124,Processed for IME only,Processed for IME only.,,active,1997-01-01T00:00:00Z
MA125,"Per legislation governing this program, payment constitutes payment in full","Per legislation governing this program, payment constitutes payment in full.",,active,1997-01-01T00:00:00Z
MA126,Pancreas transplant not covered unless kidney transplant performed,Pancreas transplant not covered unless kidney transplant performed.,,active,2001-10-12T00:00:00Z
MA127,Reserved for future use,Reserved for future use.,,deprecated,2001-10-12T00:00:00Z
MA128,Missing/incomplete/invalid FDA approval number,Missing/incomplete/invalid FDA approval number.,,active,2001-10-12T00:00:00Z
MA129,This provider was not certified for this procedure on this date of service,This provider was not certified for this procedure on this date of service.,,deprecated,2001-10-12T00:00:00Z
MA13,Alert: You may be subject to penalties if you bill the patient for amounts not r,Alert: You may be subject to penalties if you bill the patient for amounts not reported with the PR (patient responsibility) group code.,,active,1997-01-01T00:00:00Z
MA130,"Your claim contains incomplete and/or invalid information, and no appeal rights","Your claim contains incomplete and/or invalid information, and no appeal rights are afforded because the claim is unprocessable.  Please submit a new claim with the complete/correct information.",,active,2001-10-12T00:00:00Z
MA131,Physician already paid for services in conjunction with this demonstration claim,Physician already paid for services in conjunction with this demonstration claim.  You must have the physician withdraw that claim and refund the payment before we can process your claim.,,active,2001-10-12T00:00:00Z
MA132,Adjustment to the pre-demonstration rate,Adjustment to the pre-demonstration rate.,,active,2001-10-12T00:00:00Z
MA133,Claim overlaps inpatient stay,Claim overlaps inpatient stay. Rebill only those services rendered outside the inpatient stay.,,active,2001-10-12T00:00:00Z
MA134,Missing/incomplete/invalid provider number of the facility where the patient resides,Missing/incomplete/invalid provider number of the facility where the patient resides.,,active,2001-10-12T00:00:00Z
MA14,Alert: The patient is a member of an employer-sponsored prepaid health plan,"Alert: The patient is a member of an employer-sponsored prepaid health plan. Services from outside that health plan are not covered.  However, as you were not previously notified of this, we are paying this time.  In the future, we will not pay you for non-plan services.",,active,1997-01-01T00:00:00Z
MA15,Alert: Your claim has been separated to expedite handling,Alert: Your claim has been separated to expedite handling. You will receive a separate notice for the other services reported.,,active,1997-01-01T00:00:00Z
MA16,The patient is covered by the Black Lung Program,"The patient is covered by the Black Lung Program.  Send this claim to the Department of Labor, Federal Black Lung Program, P.O. Box 828, Lanham-Seabrook MD 20703.",,active,1997-01-01T00:00:00Z
MA17,We are the primary payer and have paid at the primary rate,We are the primary payer and have paid at the primary rate.  You must contact the patient's other insurer to refund any excess it may have paid due to its erroneous primary payment.,,active,1997-01-01T00:00:00Z
MA18,Alert: The claim information is also being forwarded to the patient's supplemental insurer,Alert: The claim information is also being forwarded to the patient's supplemental insurer. Send any questions regarding supplemental benefits to them.,,active,1997-01-01T00:00:00Z
MA19,Alert:  Information was not sent to the Medigap insurer due to incorrect/invalid,Alert:  Information was not sent to the Medigap insurer due to incorrect/invalid information you submitted concerning that insurer. Please verify your information and submit your secondary claim directly to that insurer.,,active,1997-01-01T00:00:00Z
MA20,Skilled Nursing Facility (SNF) stay not covered when care is primarily related t,Skilled Nursing Facility (SNF) stay not covered when care is primarily related to the use of an urethral catheter for convenience or the control of incontinence.,,active,1997-01-01T00:00:00Z
MA21,SSA records indicate mismatch with name and sex,SSA records indicate mismatch with name and sex.,,active,1997-01-01T00:00:00Z
MA22,Payment of less than $1,Payment of less than $1.00 suppressed.,,active,1997-01-01T00:00:00Z
MA23,Demand bill approved as result of medical review,Demand bill approved as result of medical review.,,active,1997-01-01T00:00:00Z
MA24,Christian Science Sanitarium/ Skilled Nursing Facility (SNF) bill in the same benefit period,Christian Science Sanitarium/ Skilled Nursing Facility (SNF) bill in the same benefit period.,,active,1997-01-01T00:00:00Z
MA25,A patient may not elect to change a hospice provider more than once in a benefit period,A patient may not elect to change a hospice provider more than once in a benefit period.,,active,1997-01-01T00:00:00Z
MA26,Alert: Our records indicate that you were previously informed of this rule,Alert: Our records indicate that you were previously informed of this rule.,,active,1997-01-01T00:00:00Z
MA27,Missing/incomplete/invalid entitlement number or name shown on the claim,Missing/incomplete/invalid entitlement number or name shown on the claim.,,active,1997-01-01T00:00:00Z
MA28,Alert: Receipt of this notice by a physician or supplier who did not accept assi,"Alert: Receipt of this notice by a physician or supplier who did not accept assignment is for information only and does not make the physician or supplier a party to the determination.  No additional rights to appeal this decision, above those rights already provided for by regulation/instruction, are conferred by receipt of this notice.",,active,1997-01-01T00:00:00Z
